年月日,最高気温(℃),最低気温(℃),平均気温(℃),降水量の合計(mm),降雪量合計(cm),平均湿度(％),天気概況(昼：06時〜18時),天気概況(夜：18時〜翌日06時)
2022/4/9,23.8,10.9,17.1,0.0,0.0,51.0,快晴,快晴
2022/4/10,25.9,13.3,19.1,0.0,0.0,61.0,晴,晴時々薄曇
2022/4/11,23.0,15.6,18.6,0.0,0.0,66.0,曇一時晴,晴一時曇
2022/4/12,25.4,15.4,19.7,0.0,0.0,71.0,曇後晴,晴後曇
2022/4/13,27.3,18.4,21.0,0.0,0.0,72.0,曇時々晴,曇後雨
2022/4/14,26.8,16.0,20.0,6.0,0.0,76.0,曇一時雨,雨時々曇、雷を伴う
2022/4/15,18.4,13.5,16.1,7.5,0.0,76.0,曇,曇一時雨
2022/4/16,17.9,9.5,13.5,0.0,0.0,49.0,晴一時曇,薄曇時々晴
2022/4/17,23.3,8.4,14.8,0.0,0.0,56.0,晴,晴後薄曇
2022/4/18,22.4,13.4,17.7,0.0,0.0,60.0,薄曇,晴一時曇
2022/4/19,23.2,12.5,17.6,0.0,0.0,35.0,薄曇後一時晴,晴
2022/4/20,25.0,11.9,18.2,0.0,0.0,43.0,晴,晴後曇
2022/4/21,20.5,15.0,17.0,8.5,0.0,80.0,曇後雨,曇時々雨
2022/4/22,23.1,15.7,18.5,0.0,0.0,74.0,晴一時曇,晴後薄曇
2022/4/23,25.1,15.6,20.1,0.0,0.0,63.0,曇一時晴,曇
2022/4/24,19.5,16.2,17.6,15.0,0.0,88.0,雨一時曇,曇時々雨
2022/4/25,27.4,17.0,20.9,0.0,0.0,75.0,晴一時曇,曇
2022/4/26,26.1,18.1,21.9,28.5,0.0,81.0,曇時々雨,大雨一時曇
2022/4/27,23.8,13.7,19.2,11.0,0.0,79.0,曇一時雨,曇時々晴
2022/4/28,26.4,12.5,18.7,0.0,0.0,57.0,晴一時曇,晴後曇
2022/4/29,20.5,11.6,15.9,34.5,0.0,80.0,大雨時々曇,曇時々雨
2022/4/30,22.2,11.3,15.8,0.0,0.0,53.0,晴,曇時々晴後雨
2022/5/1,19.0,11.4,14.9,5.0,0.0,74.0,雨後曇,晴一時曇
2022/5/2,20.6,9.5,14.6,0.0,0.0,55.0,晴,晴一時雨
2022/5/3,20.7,10.6,15.6,0.0,0.0,50.0,晴,快晴
2022/5/4,23.7,11.5,17.9,0.0,0.0,52.0,晴後一時薄曇,薄曇後晴
2022/5/5,25.8,13.7,19.4,0.0,0.0,60.0,晴後一時薄曇,曇一時晴
2022/5/6,26.4,16.4,20.3,0.0,0.0,59.0,曇後晴,快晴
2022/5/7,26.9,15.8,21.4,0.0,0.0,59.0,晴,曇時々晴
2022/5/8,23.9,13.4,17.8,0.0,0.0,40.0,晴時々薄曇,晴後曇
2022/5/9,16.4,13.1,14.5,0.0,0.0,59.0,曇後雨,晴時々曇
2022/5/10,25.4,11.5,18.2,0.0,0.0,62.0,曇,曇後一時雨
2022/5/11,26.4,17.4,20.5,0.5,0.0,66.0,雨後晴一時曇,曇
2022/5/12,20.5,18.3,19.3,17.5,0.0,87.0,雨,雨後曇
2022/5/13,21.9,18.3,20.2,13.5,0.0,93.0,雨一時曇,雨
2022/5/14,23.4,15.3,19.7,8.5,0.0,73.0,曇後晴,薄曇一時晴
2022/5/15,20.4,13.3,17.2,0.0,0.0,54.0,曇,曇
2022/5/16,22.1,14.6,18.1,0.0,0.0,59.0,曇,曇
2022/5/17,22.2,16.4,18.8,0.0,0.0,64.0,曇,薄曇
2022/5/18,26.8,14.3,20.7,0.0,0.0,51.0,晴一時薄曇,快晴
2022/5/19,27.5,15.8,21.9,0.0,0.0,43.0,薄曇,薄曇
2022/5/20,25.1,18.0,21.5,0.0,0.0,51.0,曇,曇後一時雨
2022/5/21,22.9,17.2,19.8,0.0,0.0,64.0,曇時々雨,曇後時々晴
2022/5/22,26.3,16.3,21.2,2.0,0.0,63.0,晴,曇時々晴一時雨、雷を伴う
2022/5/23,28.1,18.1,22.4,0.0,0.0,54.0,晴後薄曇,晴時々薄曇
2022/5/24,29.5,17.3,22.7,0.0,0.0,54.0,快晴,晴後一時薄曇
2022/5/25,29.7,19.5,23.8,0.0,0.0,63.0,晴一時薄曇,晴後一時薄曇
2022/5/26,28.3,19.5,23.1,4.0,0.0,68.0,曇,雨時々曇
2022/5/27,26.3,18.2,22.0,17.5,0.0,68.0,晴時々曇,晴
2022/5/28,27.5,18.3,23.5,0.0,0.0,54.0,薄曇時々晴,晴一時薄曇
2022/5/29,31.8,19.2,25.2,0.0,0.0,48.0,晴,晴時々薄曇
2022/5/30,27.9,17.6,22.5,9.0,0.0,67.0,曇時々雨一時晴,雨一時曇
2022/5/31,26.6,17.5,20.8,2.5,0.0,72.0,曇時々晴一時雨,晴後一時薄曇
2022/6/1,27.2,15.4,21.3,0.0,0.0,49.0,薄曇,晴時々薄曇
2022/6/2,29.2,17.5,23.2,0.0,0.0,54.0,快晴,晴
2022/6/3,29.1,19.9,24.0,0.0,0.0,57.0,晴後一時曇,晴後一時薄曇
2022/6/4,29.2,17.7,22.9,0.0,0.0,50.0,晴,薄曇
2022/6/5,25.5,18.7,21.5,6.5,0.0,71.0,曇後時々雨,雨
2022/6/6,23.1,17.4,19.9,17.0,0.0,86.0,雨一時曇,曇時々雨後晴
2022/6/7,24.9,16.8,20.5,0.0,0.0,62.0,晴後一時曇,晴
2022/6/8,26.7,15.2,20.9,0.0,0.0,59.0,晴一時曇,晴後一時薄曇
2022/6/9,28.8,17.3,22.8,0.0,0.0,62.0,晴,晴一時曇
2022/6/10,29.0,21.1,24.1,0.0,0.0,69.0,晴後薄曇,曇
2022/6/11,24.2,19.9,22.0,1.5,0.0,79.0,雨時々曇,雨後時々曇一時晴
2022/6/12,27.7,18.6,22.6,0.0,0.0,58.0,晴,薄曇
2022/6/13,26.3,17.4,22.1,0.0,0.0,58.0,曇,曇時々雨
2022/6/14,22.6,17.1,19.9,13.0,0.0,79.0,雨一時曇,雨一時曇
2022/6/15,27.2,17.9,21.3,1.5,0.0,81.0,曇時々雨,曇時々雨
2022/6/16,27.2,20.3,23.5,0.5,0.0,79.0,曇,曇
2022/6/17,29.8,21.6,25.3,0.0,0.0,71.0,曇一時晴,曇
2022/6/18,28.3,22.8,24.6,0.0,0.0,75.0,曇,晴後曇
2022/6/19,30.0,22.1,25.2,0.0,0.0,74.0,曇一時晴,曇
2022/6/20,29.2,23.9,26.0,0.0,0.0,74.0,曇,曇
2022/6/21,25.1,22.1,23.8,55.5,0.0,91.0,雨,大雨
2022/6/22,30.2,22.2,25.7,3.0,0.0,83.0,晴一時雨,曇一時雨後一時晴
2022/6/23,32.4,24.5,28.0,0.0,0.0,72.0,晴時々曇,晴
2022/6/24,34.0,25.8,29.9,0.0,0.0,63.0,晴一時薄曇,晴後時々曇
2022/6/25,31.5,24.9,27.6,2.5,0.0,74.0,曇時々晴後雨、雷を伴う,晴
2022/6/26,31.5,23.9,27.1,0.0,0.0,71.0,曇時々晴,晴一時薄曇
2022/6/27,32.1,25.2,28.0,0.0,0.0,74.0,薄曇,晴
2022/6/28,33.2,25.1,28.7,0.0,0.0,70.0,晴時々薄曇,晴
2022/6/29,33.6,26.3,29.2,0.0,0.0,67.0,晴,快晴
2022/6/30,34.9,26.5,30.1,0.0,0.0,62.0,晴,快晴
2022/7/1,38.4,26.2,31.1,0.0,0.0,61.0,晴後一時薄曇,晴
2022/7/2,34.0,26.4,29.3,0.0,0.0,70.0,晴後一時薄曇,曇後時々雨
2022/7/3,30.7,26.7,27.9,1.5,0.0,79.0,曇時々雨,雨時々曇
2022/7/4,27.5,25.3,26.3,4.5,0.0,87.0,雨,雨時々曇
2022/7/5,30.1,23.9,25.8,44.0,0.0,90.0,雨時々曇,雨後曇
2022/7/6,33.1,24.2,28.4,0.0,0.0,75.0,晴一時曇,晴
2022/7/7,34.4,24.8,29.1,0.0,0.0,65.0,晴,薄曇時々晴
2022/7/8,31.2,25.9,28.0,0.0,0.0,75.0,曇,曇
2022/7/9,32.8,24.4,28.2,26.0,0.0,77.0,晴一時曇,大雨時々曇、雷を伴う
2022/7/10,32.1,23.8,27.4,9.0,0.0,80.0,曇後晴,晴後時々曇
2022/7/11,32.0,26.0,28.4,0.0,0.0,73.0,曇一時雨,曇後時々雨、雷を伴う
2022/7/12,28.7,23.5,26.3,45.5,0.0,84.0,雨後曇,曇一時雨後一時晴
2022/7/13,31.0,24.3,27.3,0.0,0.0,69.0,曇一時晴,曇
2022/7/14,28.9,24.9,26.0,2.0,0.0,80.0,雨時々曇,曇一時雨
2022/7/15,32.1,24.5,27.3,0.5,0.0,80.0,曇一時晴,曇一時晴
2022/7/16,29.0,24.9,26.4,0.5,0.0,78.0,曇一時雨,曇一時雨後時々晴
2022/7/17,31.6,24.8,27.7,0.0,0.0,71.0,晴時々曇,晴後曇時々雨
2022/7/18,32.9,25.3,28.5,1.0,0.0,67.0,曇,雨時々曇
2022/7/19,29.3,26.4,27.6,19.0,0.0,86.0,雨後時々曇,曇時々晴
2022/7/20,32.8,25.7,28.7,0.0,0.0,69.0,晴一時曇,晴時々曇
2022/7/21,32.6,25.7,28.3,0.0,0.0,66.0,曇一時雨,曇時々晴一時雨
2022/7/22,31.6,24.7,28.0,13.5,0.0,70.0,晴,曇一時晴
2022/7/23,31.5,24.3,27.2,0.0,0.0,62.0,晴一時曇,晴
2022/7/24,33.2,22.9,28.0,0.0,0.0,61.0,晴,晴後曇
2022/7/25,34.7,26.6,30.1,0.0,0.0,62.0,晴一時曇,晴時々薄曇
2022/7/26,37.0,27.0,31.2,0.0,0.0,64.0,晴時々薄曇,曇一時晴
2022/7/27,32.9,28.1,29.7,0.0,0.0,73.0,曇一時雨後晴、雷を伴う,晴
2022/7/28,35.4,26.8,30.0,0.0,0.0,70.0,曇時々晴,晴
2022/7/29,35.6,26.6,30.2,7.0,0.0,68.0,晴一時曇、雷を伴う,晴一時雨、雷を伴う
2022/7/30,35.5,26.3,30.4,0.0,0.0,65.0,曇,晴
2022/7/31,35.2,27.2,30.7,0.0,0.0,64.0,晴,晴一時曇
2022/8/1,35.0,27.8,31.1,0.0,0.0,63.0,薄曇,晴
2022/8/2,35.5,27.9,30.9,0.0,0.0,64.0,薄曇一時晴,晴時々薄曇
2022/8/3,35.8,27.2,31.0,3.5,0.0,67.0,晴後一時曇,曇一時雨後晴
2022/8/4,34.2,26.5,29.9,2.5,0.0,72.0,晴時々曇,曇一時雨、雷を伴う
2022/8/5,32.1,26.0,28.5,1.5,0.0,78.0,曇時々晴一時雨、雷を伴う,晴後時々曇
2022/8/6,33.4,25.1,28.8,16.0,0.0,77.0,曇一時雨後晴、雷を伴う,晴一時雨
2022/8/7,34.7,26.3,30.1,0.0,0.0,71.0,晴一時曇,晴一時曇、雷を伴う
2022/8/8,34.9,27.4,30.8,0.0,0.0,68.0,晴後一時薄曇,晴
2022/8/9,35.6,28.7,31.2,0.0,0.0,65.0,晴時々曇,薄曇
2022/8/10,35.8,28.7,31.3,0.0,0.0,65.0,薄曇,曇
2022/8/11,35.5,28.2,31.1,0.0,0.0,65.0,晴一時薄曇,曇一時晴
2022/8/12,34.0,28.3,30.6,0.5,0.0,69.0,曇後一時晴,晴一時雨
2022/8/13,34.7,27.5,30.4,0.0,0.0,69.0,曇時々晴,曇
2022/8/14,34.2,28.8,30.8,0.0,0.0,69.0,曇一時晴,晴
2022/8/15,36.3,28.5,31.6,0.0,0.0,67.0,晴一時薄曇,晴後一時雨
2022/8/16,35.6,27.2,30.9,8.0,0.0,72.0,曇一時雨,曇時々雨、雷を伴う
2022/8/17,29.0,26.1,27.2,5.5,0.0,87.0,曇時々雨、雷を伴う,曇時々雨、雷を伴う
2022/8/18,31.1,23.2,27.5,7.0,0.0,73.0,曇時々雨後晴,曇後時々晴
2022/8/19,32.5,24.3,28.4,0.0,0.0,62.0,晴一時曇,曇一時晴
2022/8/20,33.5,27.4,29.7,1.0,0.0,70.0,曇後一時雨,雨後時々曇、雷を伴う
2022/8/21,33.5,24.8,28.2,21.0,0.0,81.0,曇時々雨後晴,晴時々曇
2022/8/22,34.2,26.3,29.4,0.5,0.0,77.0,曇時々晴後一時雨,曇一時雨
2022/8/23,34.5,26.7,30.1,0.0,0.0,72.0,晴後曇,曇
2022/8/24,33.0,27.2,28.8,0.0,0.0,69.0,曇,曇一時晴
2022/8/25,32.1,26.1,29.1,0.0,0.0,69.0,曇後時々晴,曇一時雨
2022/8/26,32.7,26.4,29.0,0.0,0.0,63.0,曇後一時晴,晴後曇
2022/8/27,31.3,26.8,28.6,0.0,0.0,63.0,曇後晴,曇一時晴
2022/8/28,30.6,22.8,26.4,0.0,0.0,57.0,曇後時々晴,晴
2022/8/29,34.3,21.6,27.3,0.0,0.0,61.0,晴後時々薄曇,晴後曇
2022/8/30,32.3,24.7,27.1,6.5,0.0,80.0,曇一時雨,曇時々雨後晴、雷を伴う
2022/8/31,34.5,25.2,29.7,0.0,0.0,75.0,晴時々薄曇,晴後雨時々曇、雷を伴う
2022/9/1,31.4,24.1,27.3,20.5,0.0,86.0,曇時々雨,雨時々曇、雷を伴う
2022/9/2,32.9,22.1,26.5,21.5,0.0,80.0,晴時々曇一時雨、雷を伴う,曇時々雨、雷を伴う
2022/9/3,32.6,23.4,26.6,17.5,0.0,81.0,晴後曇一時雨,曇一時雨後晴
2022/9/4,33.5,24.0,28.3,0.0,0.0,75.0,晴後一時曇,晴一時曇
2022/9/5,34.8,24.8,29.3,0.0,0.0,63.0,晴一時曇,薄曇時々晴
2022/9/6,34.7,24.3,29.5,1.0,0.0,66.0,晴後曇一時雨,雨時々曇
2022/9/7,30.5,21.9,25.9,2.5,0.0,72.0,曇一時晴,曇
2022/9/8,29.0,22.6,25.4,39.0,0.0,78.0,曇後一時雨,大雨
2022/9/9,29.0,22.8,25.5,5.0,0.0,86.0,曇時々雨,曇時々雨後時々晴
2022/9/10,32.8,24.1,27.5,0.5,0.0,74.0,晴時々曇,晴
2022/9/11,34.6,24.5,28.8,0.0,0.0,67.0,晴,晴後一時薄曇
2022/9/12,33.9,25.4,29.6,0.0,0.0,62.0,晴一時薄曇,晴後一時薄曇
2022/9/13,34.8,26.2,29.8,0.0,0.0,63.0,薄曇後晴,晴一時薄曇
2022/9/14,34.0,26.2,29.6,0.0,0.0,67.0,薄曇時々晴,晴後薄曇
2022/9/15,33.6,25.7,28.9,0.0,0.0,66.0,薄曇後晴,晴後時々曇
2022/9/16,33.2,24.3,27.8,0.0,0.0,58.0,晴後薄曇,曇
2022/9/17,28.0,24.6,26.4,3.5,0.0,73.0,曇,曇一時雨
2022/9/18,32.6,24.8,28.8,0.0,0.0,72.0,曇,曇
2022/9/19,32.1,24.4,28.9,16.0,0.0,70.0,曇一時雨,大雨時々曇
2022/9/20,24.8,19.8,22.3,16.0,0.0,64.0,曇,曇後一時雨
2022/9/21,24.1,19.2,21.2,0.0,0.0,60.0,曇時々晴,曇時々晴後一時雨
2022/9/22,27.4,19.4,22.8,2.0,0.0,72.0,曇一時雨,曇後雨
2022/9/23,24.0,22.1,23.0,17.0,0.0,90.0,雨後曇,曇一時晴
2022/9/24,29.7,20.1,24.3,0.0,0.0,64.0,晴,晴後一時曇
2022/9/25,28.9,17.9,23.4,0.0,0.0,59.0,晴,晴
2022/9/26,31.3,20.3,25.7,0.0,0.0,64.0,晴,晴後曇
2022/9/27,29.0,20.3,23.6,18.5,0.0,75.0,曇後雨,曇一時雨
2022/9/28,27.3,20.6,23.2,0.0,0.0,73.0,曇,曇
2022/9/29,27.3,21.0,23.4,0.0,0.0,64.0,曇一時晴後一時雨,晴一時曇
2022/9/30,30.0,19.5,24.1,0.0,0.0,65.0,晴,晴
2022/10/1,29.2,19.8,24.2,0.0,0.0,60.0,晴,晴後一時薄曇
2022/10/2,30.5,19.3,24.6,0.0,0.0,57.0,晴,晴一時曇
2022/10/3,29.6,20.5,24.9,0.0,0.0,64.0,曇一時晴,曇
2022/10/4,30.5,22.7,26.6,0.0,0.0,67.0,薄曇一時晴,曇時々雨
2022/10/5,26.8,17.8,21.0,2.5,0.0,67.0,曇後時々晴,晴後薄曇
2022/10/6,22.2,17.5,19.1,0.0,0.0,54.0,曇一時雨後一時晴,曇後雨
2022/10/7,18.3,15.0,16.7,33.0,0.0,92.0,雨後一時曇,曇一時雨
2022/10/8,21.8,14.9,18.2,0.0,0.0,65.0,曇後時々晴,晴後曇
2022/10/9,20.1,14.4,16.5,20.0,0.0,82.0,曇後雨,雨
2022/10/10,20.9,16.9,18.9,24.5,0.0,82.0,曇時々雨,晴一時曇
2022/10/11,22.8,14.4,18.5,0.0,0.0,51.0,曇時々晴,曇
2022/10/12,20.0,15.5,17.7,0.0,0.0,69.0,曇後時々雨,晴一時曇
2022/10/13,25.4,15.8,20.2,0.0,0.0,67.0,晴,晴
2022/10/14,27.1,16.7,21.2,0.0,0.0,66.0,晴,快晴
2022/10/15,27.5,17.0,21.5,0.0,0.0,66.0,快晴,晴
2022/10/16,28.5,17.4,22.8,0.0,0.0,69.0,晴,曇後雨
2022/10/17,22.8,18.8,20.4,6.0,0.0,90.0,雨一時曇,雨後曇
2022/10/18,22.9,14.6,18.2,0.0,0.0,67.0,晴時々曇,晴
2022/10/19,22.2,12.2,16.7,0.0,0.0,53.0,晴,快晴
2022/10/20,22.9,12.0,16.9,0.0,0.0,57.0,快晴,快晴
2022/10/21,23.6,12.3,18.5,0.0,0.0,61.0,晴一時曇,曇
2022/10/22,24.9,17.0,20.8,0.0,0.0,69.0,晴時々曇,晴後曇時々雨
2022/10/23,24.1,16.6,19.9,4.5,0.0,68.0,晴,晴後曇
2022/10/24,21.2,12.9,15.9,2.0,0.0,60.0,晴後時々雨,晴時々曇
2022/10/25,21.1,12.1,15.3,0.0,0.0,56.0,晴,快晴
2022/10/26,21.2,10.4,15.5,0.0,0.0,57.0,晴,晴
2022/10/27,18.6,11.2,14.6,0.0,0.0,63.0,薄曇,晴
2022/10/28,22.2,11.5,16.5,0.0,0.0,61.0,晴,晴
2022/10/29,20.9,12.7,16.1,0.0,0.0,57.0,晴,薄曇一時晴
2022/10/30,20.3,10.6,15.1,0.0,0.0,59.0,晴一時曇,快晴
2022/10/31,21.2,10.3,15.4,0.0,0.0,69.0,晴,晴後曇時々雨
2022/11/1,18.2,14.0,15.4,5.5,0.0,83.0,雨一時曇,曇一時雨
2022/11/2,23.4,14.3,18.2,0.0,0.0,73.0,晴,快晴
2022/11/3,23.0,13.1,17.7,0.0,0.0,72.0,晴,晴後一時薄曇
2022/11/4,21.6,13.4,17.0,0.0,0.0,66.0,晴,快晴
2022/11/5,19.8,11.1,14.8,0.0,0.0,64.0,晴,晴
2022/11/6,20.3,10.4,14.5,0.0,0.0,59.0,晴,晴
2022/11/7,20.9,9.7,14.7,0.0,0.0,60.0,晴後時々曇,晴
2022/11/8,20.7,11.1,15.2,0.0,0.0,65.0,晴,快晴
2022/11/9,20.5,10.4,15.1,0.0,0.0,63.0,快晴,晴
