年月日,最高気温(℃),最低気温(℃),平均気温(℃),降水量の合計(mm),降雪量合計(cm),平均湿度(％),天気概況(昼：06時〜18時),天気概況(夜：18時〜翌日06時)
2021/11/16,18.8,11.2,14.2,0.0,0.0,66.0,曇時々晴,曇後一時晴
2021/11/17,17.6,9.8,13.5,0.0,0.0,60.0,晴,晴後薄曇
2021/11/18,17.4,9.6,12.6,0.0,0.0,72.0,曇,晴一時曇
2021/11/19,17.6,8.4,12.5,0.0,0.0,73.0,晴時々薄曇,晴一時薄曇
2021/11/20,18.7,8.3,13.2,0.0,0.0,69.0,快晴,快晴
2021/11/21,15.8,9.4,12.5,12.5,0.0,83.0,曇後一時雨,雨
2021/11/22,16.6,11.9,13.5,24.5,0.0,98.0,曇時々雨,雨後曇
2021/11/23,17.0,7.9,12.5,0.0,0.0,58.0,晴時々曇,快晴
2021/11/24,16.9,7.2,11.4,0.0,0.0,48.0,快晴,快晴
2021/11/25,18.5,6.0,12.3,0.0,0.0,51.0,快晴,快晴
2021/11/26,17.3,8.3,12.0,0.0,0.0,59.0,快晴,快晴
2021/11/27,13.8,6.2,9.6,0.0,0.0,48.0,晴,快晴
2021/11/28,14.4,3.8,8.9,0.0,0.0,51.0,快晴,快晴
2021/11/29,13.6,4.0,8.1,0.0,0.0,59.0,薄曇時々晴,快晴
2021/11/30,16.1,3.8,11.0,6.0,0.0,72.0,晴後一時曇,大雨
2021/12/1,20.3,9.7,15.5,54.5,0.0,67.0,晴一時雨,晴
2021/12/2,13.8,6.1,10.1,0.0,0.0,44.0,快晴,晴時々曇一時雨
2021/12/3,16.1,4.6,9.7,0.0,0.0,58.0,快晴,快晴
2021/12/4,14.9,5.1,9.9,0.0,0.0,55.0,快晴,快晴
2021/12/5,11.9,5.4,8.6,0.0,0.0,51.0,晴後曇,曇
2021/12/6,10.8,6.6,8.9,0.0,0.0,66.0,曇,曇
2021/12/7,14.9,9.5,11.8,9.5,0.0,86.0,曇,雨
2021/12/8,10.6,8.3,9.5,36.5,0.0,92.0,雨,雨一時曇
2021/12/9,14.2,8.2,10.2,0.0,0.0,66.0,晴時々曇,曇一時晴
2021/12/10,12.5,6.3,8.6,0.0,0.0,69.0,薄曇,晴一時薄曇
2021/12/11,15.4,4.1,9.4,0.0,0.0,73.0,快晴,晴後曇
2021/12/12,16.7,7.9,11.3,0.0,0.0,72.0,曇後晴,晴
2021/12/13,13.0,5.8,9.7,0.0,0.0,46.0,快晴,快晴
2021/12/14,6.4,3.6,5.1,5.5,0.0,77.0,曇時々雨,曇後晴
2021/12/15,14.3,2.6,7.6,0.0,0.0,73.0,快晴,快晴
2021/12/16,14.7,4.2,9.5,0.0,0.0,68.0,薄曇時々晴,曇一時晴後時々雨
2021/12/17,11.9,4.9,8.7,6.0,0.0,80.0,曇時々雨,晴
2021/12/18,8.5,1.7,4.5,0.0,0.0,39.0,快晴,快晴
2021/12/19,10.0,-0.7,4.3,0.0,0.0,53.0,快晴,快晴
2021/12/20,11.9,0.8,6.4,0.0,0.0,61.0,晴,晴一時曇
2021/12/21,15.2,2.0,8.2,0.0,0.0,66.0,快晴,快晴
2021/12/22,13.5,5.0,8.8,0.0,0.0,50.0,晴後曇,晴
2021/12/23,13.2,5.0,8.3,0.0,0.0,41.0,快晴,晴
2021/12/24,13.2,3.6,8.0,0.5,0.0,58.0,晴時々薄曇,雨時々曇一時晴
2021/12/25,14.1,4.7,8.3,3.5,0.0,68.0,晴一時雨後時々曇,曇後一時雪
2021/12/26,7.6,-0.2,3.5,0.0,0.0,36.0,晴,快晴
2021/12/27,8.1,-2.2,2.7,0.0,0.0,40.0,快晴,快晴
2021/12/28,9.5,-1.6,3.8,0.0,0.0,49.0,快晴,晴後曇
2021/12/29,8.9,0.9,4.2,0.0,0.0,54.0,晴時々薄曇,晴一時曇
2021/12/30,14.5,0.6,6.5,0.0,0.0,53.0,晴一時曇,晴
2021/12/31,6.0,0.1,3.2,0.0,0.0,51.0,晴時々曇,快晴
