年月日,最高気温(℃),最低気温(℃),平均気温(℃),降水量の合計(mm),降雪量合計(cm),平均湿度(％),天気概況(昼：06時〜18時),天気概況(夜：18時〜翌日06時)
2023/2/13,10.3,4.9,7.7,10.5,0.0,87.0,雨一時曇,曇時々晴一時雨
2023/2/14,10.7,3.3,5.6,0.0,0.0,45.0,曇時々晴,曇一時晴
2023/2/15,7.8,0.8,3.5,0.0,0.0,37.0,晴一時曇,晴
2023/2/16,9.6,-0.7,4.1,0.0,0.0,48.0,快晴,晴時々曇
2023/2/17,10.8,0.8,5.7,0.0,0.0,55.0,晴,快晴
2023/2/18,15.0,1.8,8.9,0.0,0.0,61.0,晴,曇一時晴
2023/2/19,18.5,6.9,11.8,0.0,0.0,56.0,曇,薄曇
2023/2/20,14.7,4.7,9.7,0.0,0.0,43.0,晴後一時雨,曇時々晴
2023/2/21,9.2,2.2,4.7,0.0,0.0,36.0,快晴,快晴
2023/2/22,10.4,0.2,5.5,0.0,0.0,46.0,快晴,曇時々晴後一時雨
2023/2/23,14.4,4.6,8.5,0.0,0.0,53.0,曇後晴,晴後薄曇
2023/2/24,12.1,6.0,8.9,2.5,0.0,71.0,曇後一時雨,雨一時曇後晴
2023/2/25,12.7,4.0,7.5,0.0,0.0,50.0,曇時々晴,曇後晴
2023/2/26,10.7,1.9,6.0,0.0,0.0,35.0,快晴,快晴
2023/2/27,15.0,3.0,8.7,0.0,0.0,46.0,快晴,快晴
2023/2/28,19.4,3.1,11.6,0.0,0.0,51.0,快晴,晴時々薄曇
2023/3/1,19.4,7.3,13.8,0.0,0.0,49.0,曇,曇時々晴
2023/3/2,20.0,6.1,12.8,0.0,0.0,50.0,晴時々曇一時雨,晴時々曇
2023/3/3,13.4,3.6,7.8,0.0,0.0,49.0,曇後晴,晴一時曇
2023/3/4,17.4,5.0,10.5,0.0,0.0,44.0,晴後薄曇,曇
2023/3/5,13.1,6.9,9.5,0.0,0.0,57.0,曇,雨
2023/3/6,15.0,6.8,9.9,1.0,0.0,79.0,曇時々晴一時雨,快晴
2023/3/7,18.8,6.5,12.1,0.0,0.0,65.0,快晴,快晴
2023/3/8,21.3,7.2,14.0,0.0,0.0,52.0,快晴,晴時々薄曇
2023/3/9,22.2,9.4,15.9,0.0,0.0,55.0,晴後薄曇,薄曇後一時雨
2023/3/10,22.9,12.5,17.3,1.0,0.0,56.0,晴一時雨,快晴
2023/3/11,20.8,9.0,14.7,0.0,0.0,44.0,快晴,快晴
2023/3/12,18.8,9.7,14.5,0.0,0.0,63.0,曇,曇後一時晴
2023/3/13,16.7,9.7,13.9,9.0,0.0,75.0,曇時々雨,曇
2023/3/14,14.6,7.1,10.0,0.0,0.0,59.0,晴時々曇一時雨,晴後時々曇
2023/3/15,17.9,6.8,12.3,0.0,0.0,65.0,晴,晴一時曇
2023/3/16,20.9,8.5,14.5,0.0,0.0,68.0,薄曇時々晴,薄曇後晴
2023/3/17,15.1,9.5,12.5,0.0,0.0,78.0,曇,雨
2023/3/18,9.5,6.9,8.1,32.0,0.0,96.0,雨,曇時々晴一時雨
2023/3/19,15.5,4.4,10.0,0.0,0.0,57.0,快晴,快晴
2023/3/20,19.2,6.1,13.1,0.0,0.0,61.0,晴後一時薄曇,曇後晴
2023/3/21,18.5,10.8,14.7,0.0,0.0,72.0,曇,薄曇後一時晴
2023/3/22,23.8,12.4,17.2,0.0,0.0,74.0,晴,晴後曇
2023/3/23,19.7,13.9,16.5,14.5,0.0,98.0,雨時々曇,雨後曇一時晴
2023/3/24,25.0,13.8,18.1,15.5,0.0,87.0,曇時々雨,雨一時曇
2023/3/25,14.1,9.4,11.0,26.0,0.0,95.0,雨後時々曇,雨一時曇
2023/3/26,12.5,10.4,11.4,27.0,0.0,99.0,雨,曇一時雨
2023/3/27,16.9,11.2,13.4,0.0,0.0,55.0,曇,曇後雨
2023/3/28,13.4,7.5,10.2,3.0,0.0,80.0,雨後曇時々晴,曇一時晴
2023/3/29,18.6,8.3,12.6,15.5,0.0,72.0,晴時々曇,曇時々雨、雷を伴う
2023/3/30,19.7,10.1,14.1,0.5,0.0,76.0,晴時々薄曇,晴時々薄曇
2023/3/31,20.1,10.4,15.0,0.0,0.0,73.0,薄曇後一時晴,快晴
2023/4/1,23.3,10.3,16.0,0.0,0.0,63.0,快晴,曇一時雨
2023/4/2,19.0,11.1,14.1,0.0,0.0,67.0,曇,曇後一時晴
2023/4/3,18.4,9.5,12.8,0.0,0.0,57.0,晴一時曇,快晴
2023/4/4,21.0,7.7,14.0,0.0,0.0,54.0,晴一時薄曇,晴一時薄曇
2023/4/5,21.8,9.8,16.1,0.0,0.0,58.0,薄曇,曇
2023/4/6,23.4,16.3,18.8,0.0,0.0,67.0,曇時々雨後晴,晴後曇一時雨
2023/4/7,21.3,17.0,18.5,11.5,0.0,85.0,雨時々曇,雨後曇一時晴
2023/4/8,21.1,9.1,14.6,3.5,0.0,70.0,晴後雨時々曇,晴一時曇
2023/4/9,17.7,6.6,11.8,0.0,0.0,43.0,快晴,快晴
2023/4/10,21.6,7.4,14.6,0.0,0.0,47.0,快晴,快晴
2023/4/11,25.0,10.9,18.2,0.0,0.0,57.0,快晴,曇一時晴
2023/4/12,24.5,14.3,19.2,0.0,0.0,66.0,薄曇時々晴,晴時々曇
2023/4/13,21.3,10.6,16.1,0.0,0.0,47.0,晴,快晴
2023/4/14,22.5,13.2,18.2,0.0,0.0,59.0,曇,曇後一時雨
2023/4/15,18.0,12.8,14.3,33.0,0.0,91.0,大雨,雨後時々曇
2023/4/16,24.5,13.0,16.2,13.5,0.0,89.0,曇時々晴一時雨、雷・ひょうを伴う,晴時々曇一時雨、雷を伴う
2023/4/17,20.3,10.1,15.1,1.0,0.0,46.0,晴一時曇,晴後一時曇
2023/4/18,21.0,9.5,13.6,0.0,0.0,61.0,曇,曇後晴
2023/4/19,24.9,10.1,18.0,0.0,0.0,69.0,晴後曇,曇
2023/4/20,26.0,16.5,20.4,0.0,0.0,72.0,晴一時曇,晴後時々薄曇
2023/4/21,26.8,17.9,21.6,0.0,0.0,66.0,薄曇,曇一時雨
2023/4/22,18.4,12.4,14.9,0.0,0.0,45.0,曇後一時晴,晴一時曇
2023/4/23,20.5,10.0,14.2,0.0,0.0,38.0,曇後晴,曇一時晴
2023/4/24,16.0,11.0,13.2,0.0,0.0,38.0,曇,曇後晴
2023/4/25,19.1,8.5,14.1,0.0,0.0,56.0,曇時々晴,曇時々雨
2023/4/26,19.7,13.4,15.6,23.5,0.0,87.0,雨,曇一時雨後晴
2023/4/27,23.8,11.6,17.2,0.0,0.0,52.0,快晴,快晴
2023/4/28,24.1,13.7,18.7,0.0,0.0,64.0,晴後薄曇,晴一時薄曇
2023/4/29,23.8,15.3,19.4,1.0,0.0,66.0,薄曇,雨時々曇
2023/4/30,22.0,17.0,19.7,3.0,0.0,90.0,曇時々雨,曇
2023/5/1,22.5,13.4,17.8,1.0,0.0,70.0,曇後晴,晴時々曇一時雨
2023/5/2,23.0,12.7,17.4,0.0,0.0,42.0,快晴,晴後一時薄曇
2023/5/3,23.4,11.8,17.8,0.0,0.0,59.0,晴時々薄曇,晴
2023/5/4,25.7,13.8,19.7,0.0,0.0,65.0,快晴,晴一時薄曇
2023/5/5,26.6,15.9,21.1,0.0,0.0,61.0,晴時々薄曇,薄曇
2023/5/6,27.9,19.6,23.0,0.0,0.0,61.0,薄曇,薄曇時々雨
2023/5/7,22.3,12.5,17.6,43.5,0.0,92.0,大雨,雨
2023/5/8,16.6,10.3,12.9,30.5,0.0,87.0,曇時々雨,薄曇
2023/5/9,20.6,10.1,15.1,0.0,0.0,53.0,薄曇時々晴,快晴
2023/5/10,25.0,11.4,17.7,0.0,0.0,61.0,晴後薄曇,薄曇後晴
2023/5/11,23.4,10.7,15.8,9.0,0.0,76.0,晴後雨時々曇、雷を伴う,晴時々曇
2023/5/12,21.9,11.3,17.1,0.0,0.0,68.0,曇時々晴,曇
2023/5/13,18.1,15.4,16.7,5.0,0.0,83.0,雨一時曇,曇後時々雨
2023/5/14,21.2,14.3,16.9,3.0,0.0,83.0,曇後一時雨,雨一時曇
2023/5/15,18.1,14.6,16.1,15.5,0.0,94.0,雨,薄曇時々雨後晴
2023/5/16,27.5,13.1,19.9,0.0,0.0,66.0,晴後時々薄曇,快晴
2023/5/17,31.6,15.1,22.8,0.0,0.0,67.0,快晴,快晴
2023/5/18,32.2,18.7,25.4,0.0,0.0,53.0,薄曇一時晴,薄曇
2023/5/19,24.5,17.1,20.6,12.0,0.0,79.0,曇後雨,雨時々霧雨一時曇
2023/5/20,22.8,16.4,18.8,4.0,0.0,90.0,雨後曇時々晴,晴一時曇
2023/5/21,26.3,16.1,21.1,0.0,0.0,79.0,薄曇時々晴,曇後時々晴
2023/5/22,29.4,16.5,22.5,0.0,0.0,77.0,曇一時晴,雨時々曇
2023/5/23,17.2,12.3,13.9,14.0,0.0,93.0,雨,雨時々曇後晴
2023/5/24,23.9,11.8,18.2,0.0,0.0,58.0,快晴,晴後一時曇
2023/5/25,23.8,13.6,18.6,0.0,0.0,64.0,曇,晴時々薄曇
2023/5/26,24.9,16.0,20.1,0.0,0.0,68.0,薄曇,薄曇後一時晴
2023/5/27,26.7,16.5,21.2,0.0,0.0,66.0,薄曇,薄曇時々晴
2023/5/28,25.8,17.8,21.6,0.0,0.0,72.0,曇,雨一時曇
2023/5/29,21.3,18.8,19.8,18.5,0.0,97.0,雨一時曇,雨時々曇
2023/5/30,26.3,18.6,21.4,0.0,0.0,88.0,曇一時雨後時々晴,曇後時々雨
2023/5/31,22.2,16.0,19.3,3.0,0.0,71.0,曇一時雨後一時晴,晴一時曇
2023/6/1,26.2,15.3,20.8,0.0,0.0,72.0,曇,曇後大雨
2023/6/2,23.8,19.7,21.3,168.5,0.0,99.0,大雨,大雨
2023/6/3,24.0,17.5,20.0,92.5,0.0,82.0,雨時々曇後晴,晴一時曇
2023/6/4,27.5,15.3,21.6,0.0,0.0,67.0,晴後曇,薄曇
2023/6/5,29.8,18.4,23.1,0.0,0.0,64.0,薄曇,晴時々薄曇
2023/6/6,25.1,17.0,20.7,3.0,0.0,78.0,曇後一時雨,雨
2023/6/7,29.6,17.0,22.5,5.5,0.0,74.0,薄曇時々晴一時雨,薄曇後一時晴
2023/6/8,28.7,18.5,23.1,1.0,0.0,73.0,薄曇一時晴,雨
2023/6/9,22.2,18.2,20.2,24.0,0.0,99.0,雨後曇,曇後時々雨
2023/6/10,26.0,19.7,22.4,0.0,0.0,87.0,曇,曇後一時雨
2023/6/11,22.8,20.1,21.2,16.5,0.0,97.0,雨一時曇,雨一時霧雨
2023/6/12,22.5,20.5,21.3,12.5,0.0,100.0,雨後一時曇,雨時々曇
2023/6/13,29.4,19.9,23.7,1.0,0.0,86.0,晴時々曇,曇一時晴後一時雨
2023/6/14,25.8,21.4,23.6,3.5,0.0,87.0,曇一時雨,曇時々雨
2023/6/15,24.1,20.3,21.7,6.0,0.0,95.0,曇後雨,雨後晴一時曇
2023/6/16,30.7,19.7,24.6,1.5,0.0,66.0,晴,晴
2023/6/17,30.9,18.8,25.4,0.0,0.0,59.0,晴,快晴
2023/6/18,31.1,21.2,25.7,0.0,0.0,72.0,薄曇一時晴,晴後時々曇
2023/6/19,27.7,18.8,23.7,0.0,0.0,68.0,曇時々晴,曇一時晴
2023/6/20,27.0,18.9,22.5,0.0,0.0,68.0,薄曇時々晴,薄曇時々晴
2023/6/21,27.2,18.7,22.6,0.0,0.0,71.0,薄曇一時晴,曇
2023/6/22,22.6,16.7,19.9,5.0,0.0,84.0,曇時々雨,雨時々曇
2023/6/23,24.9,16.9,21.1,0.5,0.0,85.0,曇,曇
2023/6/24,29.5,21.7,24.7,0.0,0.0,78.0,曇一時晴,曇一時晴
2023/6/25,30.9,22.0,25.8,0.0,0.0,76.0,曇後晴,晴時々曇
2023/6/26,30.4,22.5,25.9,0.0,0.0,77.0,薄曇,曇
2023/6/27,29.6,23.6,25.9,0.0,0.0,82.0,曇一時雨,曇
2023/6/28,32.3,23.5,27.1,0.0,0.0,80.0,曇時々晴,曇時々雨一時晴
2023/6/29,33.8,23.4,27.3,3.0,0.0,78.0,晴時々曇,曇時々雨
2023/6/30,30.5,23.8,26.3,3.0,0.0,89.0,雨時々曇,雨時々曇
2023/7/1,27.8,21.5,25.3,13.5,0.0,93.0,雨時々曇,雨後時々曇
2023/7/2,31.7,20.7,26.0,2.5,0.0,79.0,晴時々薄曇,曇
2023/7/3,32.2,23.6,27.3,0.0,0.0,79.0,薄曇一時晴,曇一時雨、雷を伴う
2023/7/4,30.6,21.3,25.9,1.0,0.0,75.0,晴一時曇,曇時々晴
2023/7/5,28.7,22.5,25.2,0.0,0.0,80.0,曇後一時雨,雨一時曇
2023/7/6,33.4,22.0,26.4,13.0,0.0,82.0,曇時々晴一時雨,晴時々薄曇
2023/7/7,34.2,23.8,28.4,0.0,0.0,71.0,薄曇時々晴,曇後一時雨
2023/7/8,30.9,25.2,27.8,0.0,0.0,77.0,曇時々雨,曇時々晴
2023/7/9,33.0,25.1,28.6,0.0,0.0,78.0,曇一時晴後一時雨,晴一時薄曇
2023/7/10,36.5,25.7,30.2,0.0,0.0,72.0,晴,晴
2023/7/11,34.3,25.3,29.4,0.0,0.0,74.0,晴,快晴
2023/7/12,37.5,25.1,30.8,0.0,0.0,66.0,晴一時曇,曇一時雨
2023/7/13,30.3,24.2,28.0,0.0,0.0,67.0,曇時々雨,曇時々雨
2023/7/14,30.5,24.8,27.4,0.0,0.0,76.0,曇一時雨,曇
2023/7/15,32.9,26.5,28.8,0.0,0.0,73.0,曇,曇一時晴
2023/7/16,35.3,26.7,30.2,0.0,0.0,71.0,晴時々薄曇,晴
2023/7/17,36.2,26.9,31.3,0.0,0.0,64.0,快晴,快晴
2023/7/18,37.5,27.3,31.8,0.0,0.0,59.0,晴時々薄曇,晴時々薄曇
2023/7/19,33.9,26.4,29.7,0.0,0.0,74.0,曇時々晴,曇時々晴
2023/7/20,32.6,25.1,28.1,0.0,0.0,71.0,曇時々晴,曇時々晴
2023/7/21,31.6,24.0,27.2,0.0,0.0,71.0,曇時々晴,曇時々晴
2023/7/22,33.4,24.1,27.2,0.0,0.0,70.0,晴時々曇,晴一時曇
2023/7/23,33.4,22.5,27.7,0.0,0.0,66.0,晴,晴後薄曇
2023/7/24,35.7,23.5,28.5,0.0,0.0,70.0,薄曇後晴,快晴
2023/7/25,36.6,24.2,29.8,0.0,0.0,65.0,晴一時薄曇,晴
2023/7/26,37.7,25.6,31.0,0.0,0.0,59.0,晴,晴後一時曇
2023/7/27,36.9,26.4,30.6,0.0,0.0,65.0,晴一時曇,晴時々曇
2023/7/28,36.2,26.7,30.4,0.0,0.0,69.0,晴,快晴
2023/7/29,35.7,25.8,30.0,0.0,0.0,67.0,晴,快晴
2023/7/30,36.6,25.7,30.3,0.0,0.0,69.0,快晴,快晴
2023/7/31,36.1,27.5,30.7,0.0,0.0,69.0,晴後一時曇,曇後時々雨、雷を伴う
2023/8/1,33.2,22.2,26.0,12.5,0.0,88.0,曇後時々雨、雷を伴う,曇後時々晴
2023/8/2,34.7,24.0,28.9,0.0,0.0,75.0,晴一時曇,晴
2023/8/3,35.0,26.3,30.2,0.0,0.0,69.0,晴,快晴
2023/8/4,36.7,26.8,31.3,0.0,0.0,65.0,晴後一時曇,晴一時曇
2023/8/5,35.9,27.7,30.4,0.0,0.0,71.0,晴,晴
2023/8/6,34.8,26.3,28.6,4.0,0.0,81.0,晴後時々曇一時雨,曇後一時晴
2023/8/7,34.9,25.9,29.4,0.0,0.0,76.0,晴時々曇,晴時々曇
2023/8/8,35.9,26.7,30.1,1.0,0.0,74.0,晴時々薄曇,曇一時雨
2023/8/9,31.8,26.5,28.2,8.0,0.0,90.0,曇時々雨、雷を伴う,晴時々薄曇一時雨
2023/8/10,34.4,26.3,29.5,0.0,0.0,73.0,晴,晴時々曇
2023/8/11,35.0,26.2,29.5,0.0,0.0,72.0,晴時々曇,晴時々曇
2023/8/12,35.5,26.2,29.7,0.0,0.0,71.0,晴一時曇,晴後曇時々雨
2023/8/13,32.9,25.8,27.4,48.5,0.0,94.0,大雨時々曇,曇時々雨一時晴
2023/8/14,32.9,26.1,28.6,22.5,0.0,88.0,曇時々晴一時雨,曇時々雨一時晴
2023/8/15,32.8,25.7,28.6,14.5,0.0,85.0,曇一時晴,曇時々雨一時晴
2023/8/16,32.2,25.5,28.1,4.5,0.0,86.0,曇時々雨一時晴,曇後時々晴
2023/8/17,34.5,26.8,29.9,0.0,0.0,77.0,晴一時曇,晴
2023/8/18,34.6,26.7,30.0,0.0,0.0,77.0,晴,晴
2023/8/19,35.7,26.2,30.3,0.0,0.0,76.0,晴,曇後時々晴
2023/8/20,35.3,27.2,30.3,0.0,0.0,73.0,晴一時曇,晴後一時曇
2023/8/21,34.8,26.3,29.8,0.0,0.0,76.0,晴時々薄曇,晴時々曇
2023/8/22,32.1,26.6,28.6,10.5,0.0,87.0,晴時々雨一時曇、雷を伴う,曇一時晴後一時雨
2023/8/23,34.1,26.1,29.4,2.0,0.0,82.0,晴時々曇,曇時々晴
2023/8/24,34.1,27.2,29.5,0.0,0.0,79.0,晴一時曇,晴
2023/8/25,34.4,26.5,29.6,0.0,0.0,74.0,晴,晴
2023/8/26,33.4,25.5,28.1,3.5,0.0,81.0,晴後一時雨,晴後一時曇
2023/8/27,32.4,25.5,28.0,1.0,0.0,78.0,曇時々晴一時雨,曇一時晴
2023/8/28,34.6,25.3,29.2,0.0,0.0,74.0,薄曇,晴時々薄曇
2023/8/29,35.0,26.1,29.4,0.0,0.0,74.0,晴時々曇,晴
2023/8/30,34.6,25.7,29.6,0.0,0.0,74.0,薄曇一時晴,薄曇後一時晴
2023/8/31,34.1,26.0,29.0,0.0,0.0,74.0,薄曇,薄曇後晴
2023/9/1,33.4,25.8,29.2,0.0,0.0,71.0,晴,晴
2023/9/2,34.9,26.1,29.6,0.0,0.0,72.0,薄曇時々晴,薄曇後晴
2023/9/3,34.6,26.0,29.1,3.5,0.0,74.0,薄曇,雨時々曇
2023/9/4,30.3,24.5,26.1,34.0,0.0,96.0,雨時々曇,曇時々晴一時雨
2023/9/5,34.8,25.2,29.3,0.0,0.0,77.0,晴,曇時々晴
2023/9/6,33.4,23.9,27.5,0.5,0.0,79.0,曇一時雨,曇一時雨
2023/9/7,30.0,24.3,27.0,0.5,0.0,72.0,曇,雨一時曇
2023/9/8,25.2,19.7,21.9,107.5,0.0,98.0,大雨,雨後一時曇
2023/9/9,29.6,21.7,24.8,1.0,0.0,93.0,曇一時雨,快晴
2023/9/10,33.0,23.6,27.8,0.0,0.0,83.0,晴後一時曇,曇一時晴
2023/9/11,32.9,25.0,28.1,0.0,0.0,79.0,曇一時晴,晴後一時曇
2023/9/12,32.0,23.8,27.7,0.0,0.0,76.0,晴,晴一時曇
2023/9/13,33.4,23.3,28.0,0.0,0.0,74.0,晴,晴一時曇
2023/9/14,32.7,25.1,28.2,0.0,0.0,80.0,晴,晴一時薄曇
2023/9/15,32.8,25.3,27.4,10.5,0.0,88.0,曇一時晴後雨、雷を伴う,曇時々雨、雷を伴う
2023/9/16,31.7,25.2,27.9,0.0,0.0,86.0,曇,薄曇時々晴
2023/9/17,32.9,25.9,28.7,0.0,0.0,80.0,曇後晴,快晴
2023/9/18,33.3,26.0,28.9,0.0,0.0,74.0,晴,快晴
2023/9/19,33.5,25.1,29.0,0.0,0.0,72.0,晴,晴後時々曇
2023/9/20,32.3,23.5,27.2,6.0,0.0,82.0,曇後一時雨、雷を伴う,曇一時雨
2023/9/21,29.5,23.9,26.7,2.0,0.0,87.0,曇時々雨,雨時々曇
2023/9/22,29.4,21.4,24.8,59.5,0.0,93.0,曇時々雨,大雨後時々曇
2023/9/23,24.3,20.7,22.1,4.0,0.0,89.0,霧雨後曇一時雨,曇
2023/9/24,26.8,19.4,22.2,0.0,0.0,67.0,曇後時々晴,晴後一時曇
2023/9/25,27.7,18.5,22.4,0.0,0.0,69.0,晴時々曇,晴後一時曇
2023/9/26,29.7,20.2,24.6,0.0,0.0,71.0,晴後曇,曇後一時雨
2023/9/27,30.2,22.8,25.3,0.0,0.0,81.0,曇一時雨後時々晴,曇後一時晴
2023/9/28,33.2,22.9,27.4,0.0,0.0,79.0,曇後晴,晴後時々曇
2023/9/29,28.9,24.6,26.3,0.0,0.0,75.0,晴時々曇,曇時々晴
2023/9/30,28.5,23.4,25.6,0.0,0.0,77.0,曇時々晴,曇時々晴
2023/10/1,29.9,23.3,25.6,0.0,0.0,80.0,曇,曇後時々晴
2023/10/2,27.1,19.6,23.3,0.0,0.0,57.0,曇時々晴,晴
2023/10/3,27.3,17.9,22.8,0.0,0.0,53.0,晴後曇,曇後時々雨
2023/10/4,23.1,17.3,18.7,15.0,0.0,94.0,雨時々曇,曇時々雨一時霧雨
2023/10/5,26.4,16.9,20.0,0.0,0.0,76.0,曇後晴,晴
2023/10/6,25.8,15.9,20.8,0.0,0.0,38.0,晴,薄曇時々晴
2023/10/7,25.0,16.8,20.4,0.0,0.0,41.0,晴後一時曇,晴後時々曇
2023/10/8,21.8,14.7,18.1,0.0,0.0,61.0,曇後時々雨,雨一時曇
2023/10/9,16.9,13.8,15.4,40.0,0.0,99.0,雨,雨一時曇、雷を伴う
2023/10/10,26.6,16.6,20.2,13.0,0.0,82.0,晴時々曇一時雨,晴時々薄曇一時雨
2023/10/11,24.3,15.7,19.8,0.0,0.0,59.0,晴一時曇,曇時々晴
2023/10/12,24.1,15.7,19.4,0.0,0.0,61.0,晴,晴後一時曇
2023/10/13,23.4,14.6,18.5,0.0,0.0,55.0,晴,晴
2023/10/14,23.4,12.7,18.2,0.0,0.0,65.0,曇時々晴,雨時々曇
2023/10/15,16.9,14.0,14.9,43.5,0.0,99.0,大雨後時々曇一時晴,快晴
2023/10/16,25.8,12.1,19.0,0.0,0.0,74.0,快晴,快晴
2023/10/17,25.2,15.2,19.5,0.0,0.0,56.0,快晴,快晴
2023/10/18,24.4,13.7,18.9,0.0,0.0,66.0,晴一時曇,晴一時薄曇
2023/10/19,25.4,14.8,20.3,0.0,0.0,71.0,薄曇一時晴,晴時々薄曇
2023/10/20,27.1,16.2,21.8,0.0,0.0,66.0,晴後時々曇,曇
2023/10/21,22.5,14.3,19.0,0.0,0.0,47.0,晴時々曇,晴時々曇一時雨
2023/10/22,20.2,11.5,15.9,0.0,0.0,51.0,晴,晴時々薄曇
2023/10/23,23.0,11.4,16.7,0.0,0.0,60.0,晴時々薄曇,快晴
2023/10/24,24.0,12.9,17.7,0.0,0.0,70.0,晴後一時薄曇,薄曇時々晴
2023/10/25,22.2,11.4,17.7,30.5,0.0,75.0,薄曇一時晴,晴時々曇一時大雨、雷を伴う
2023/10/26,23.4,11.5,16.9,0.0,0.0,70.0,快晴,晴
2023/10/27,23.4,13.4,17.8,0.0,0.0,69.0,晴,晴後曇
2023/10/28,21.4,14.3,17.5,0.0,0.0,71.0,薄曇後晴,晴時々曇後一時雨
2023/10/29,20.8,12.5,16.3,5.0,0.0,63.0,雨時々曇後晴,快晴
2023/10/30,22.3,11.6,16.9,0.0,0.0,62.0,快晴,晴一時薄曇
2023/10/31,20.9,13.5,17.2,0.0,0.0,72.0,曇,晴一時曇
2023/11/1,23.1,13.1,18.0,0.0,0.0,72.0,快晴,晴
2023/11/2,24.9,13.0,18.2,0.0,0.0,68.0,晴一時薄曇,晴後一時曇
2023/11/3,24.3,14.3,18.8,0.0,0.0,75.0,快晴,快晴
2023/11/4,26.3,14.4,19.7,0.0,0.0,79.0,薄曇時々晴,曇
2023/11/5,23.7,17.6,20.0,0.0,0.0,81.0,曇後時々晴一時雨,曇時々晴一時雨
2023/11/6,25.1,18.0,21.4,0.5,0.0,87.0,曇一時雨,曇時々雨
